,Date Created,location,Tweet
209,19/07/2021 02:51,Biafra Republic,"@WSJ The on going GENOCIDE of #Biafrans is not moving ur kind. Why?

#FreeNnamdiKanu a #British Kidnapped &amp; torture… https://t.co/Zax7dJszkR"
210,19/07/2021 02:49,Biafra Republic,"@FoxNews The on going GENOCIDE of #Biafrans is not moving ur kind. Why?

#FreeNnamdiKanu a #British Kidnapped &amp; tor… https://t.co/FcMU9QczrL"
211,19/07/2021 02:48,Biafra Republic,"@Nigel_Farage The on going GENOCIDE of #Biafrans is not moving ur kind. Why?

#FreeNnamdiKanu a #British Kidnapped… https://t.co/dY0GXd5Gq3"
212,19/07/2021 02:47,Biafra Republic,"The on going GENOCIDE of #Biafrans is not moving ur kind. Why?

#FreeNnamdiKanu a #British Kidnapped &amp; tortured in… https://t.co/3XySFz8LHX"
213,19/07/2021 02:46,London - UK,"Makinde running one-man-show, mismanaging insecurity – Ibadan monarchs https://t.co/rulu3s2fWr  #Nigeria… https://t.co/2Nh18xPzNV"
214,19/07/2021 02:41,London - UK,I warned Nigerians about this govt in 2015 – Oyedepo https://t.co/5PQ9lSQTPf  #Nigeria #NigeriaNews https://t.co/D4fgOmwmsZ
215,19/07/2021 02:35,London - UK,"GOC urges public to partner army to fight crime, insurgency https://t.co/rgxGC7sbVa  #Nigeria #NigeriaNews https://t.co/cM2DJwrLj3"
216,19/07/2021 02:34,London - UK,How local government autonomy can curb insecurity –Stakeholders https://t.co/M9AFuCmMJi  #Nigeria #NigeriaNews https://t.co/EfKOJhdDKH
217,19/07/2021 02:31,London - UK,Clamour for state police invitation to anarchy –Suswam https://t.co/R9skTD8LYd  #Nigeria #NigeriaNews https://t.co/YPC36WrBSu
218,19/07/2021 02:26,London - UK,"APC grants waivers to new members, returning executives https://t.co/7QL9T5gGL9  #Nigeria #NigeriaNews https://t.co/JIf3XmCHW0"
219,19/07/2021 02:26,"Gujarat, India",We are leading exporter of pharmaceutical products from India🇮🇳… https://t.co/sflfhSHP0W
220,19/07/2021 02:23,London - UK,"Insecurity: 36 state bishops invoke God’s presence for peace, unity https://t.co/zsyuOEN3pw  #Nigeria #NigeriaNews https://t.co/TrqZIpOPXU"
221,19/07/2021 02:20,London - UK,"21 robbers, 18 suspected fraudsters, 140 thugs arrested in Kano operation https://t.co/kEQNsxa2ae  #Nigeria… https://t.co/V4KPNbt8JM"
222,19/07/2021 02:17,,"Supporters of the ""Coalition of Northern Groups"" (CNG) rally to induce authorities to rescue a whole lot of kidnapp… https://t.co/0NzBbquIlo"
223,19/07/2021 02:16,London - UK,"Ohanaeze, groups in UK demand Kanu’s immediate release https://t.co/X5bRu14kjB  #Nigeria #NigeriaNews https://t.co/RFVq2sWcCT"
224,19/07/2021 02:11,"Los Angeles, CA",A Company Just Released 150K Genetically Modified Giant Mosquitoes in the United States https://t.co/ro568MFDK5… https://t.co/RER5MULpXl
225,19/07/2021 02:11,"Jersey Village, Texas & North Las Vegas","ATTENTION #HOUSTON
#FreeMaziNnamdiKanu Protest Rally will be held:
July 23, 2021
10:00am -3:00pm
1301 Fannin St, Ho… https://t.co/MTIdM0ZIqH"
226,19/07/2021 02:06,Nigeria,"Send your donations to us via;
6199153012
Headfort Foundation 
FCMB

#headfortfoundation  #freedom #prison… https://t.co/u1loHFhiQG"
227,19/07/2021 02:06,Africa,Increase in Covid-19 Cases Is Sign of 3rd Wave @vanguardngrnews: https://t.co/WcBdXQmtCq #Nigeria https://t.co/0lrbrc2d1z
228,19/07/2021 02:01,Lagos,"Before Buhari came, the dream of  Nigerian youths was to be successful... but now the dream is to stay alive 🥺… https://t.co/zcO9LpubC3"
229,19/07/2021 02:00,Africa,Shell Abandons Bid for Oil Spill Case To Be Heard In Nigeria https://t.co/spZFepvERo #Nigeria https://t.co/tbsAcPmptc
230,19/07/2021 01:56,,@MobilePunch Wish the police had the same energy towards the Fulani herdsmen committing all of those murders and at… https://t.co/o7TyX5wOpd
231,19/07/2021 01:44,London - UK,Team nigeria’S chances: Ogunkoya predicts four athletics medals for Team Nigeria https://t.co/HJ3q8Mcwmv  #Nigeria… https://t.co/dmyouiWj0e
232,19/07/2021 01:44,"Monroe, WA",Help bring long-term relief to persecuted #Christians throughout #Nigeria. Learn more: https://t.co/guCSisWP4v
233,19/07/2021 01:40,,"Coding technology school in Atlanta 
https://t.co/iMI51HH1dD 

https://t.co/OlghwWC9a5
#hiphop #oaklandCalifornia… https://t.co/ZeWCSm31Ef"
234,19/07/2021 01:40,Brisbane Queensland Australia,"We made you this promise and we’re keeping to it.

Remember, at KKBITS, it’s YOU first.

#australianmoneytransfer… https://t.co/f4WFfg4ykx"
235,19/07/2021 01:29,"Paris, France","Oil players in #Nigeria remain optimistic over the future of oil and gas developments, in the face of demands to st… https://t.co/j9XcYlD7s2"
236,19/07/2021 01:27,"Paris, France","The @WHO estimates #Nigeria generated $156,000 worth of electronic waste in 2019 and ranks 2nd  in #Africa after… https://t.co/E9mSvfOMf1"
237,19/07/2021 01:24,,#BBC Nigeria's security crises - five different threats https://t.co/NH3DUagM9H #Nigeria
238,19/07/2021 01:24,,New release: Motivated available now on all major music platforms https://t.co/GQeYeo1joJ via @DittoMusic #Davido… https://t.co/pAY5BQoDKW
239,19/07/2021 01:14,London - UK,"Commuters groan as ram sellers, buyers block Lagos-Ibadan expressway https://t.co/U41vZ19YXy  #Nigeria #NigeriaNews https://t.co/IH8CSqtaXk"
240,19/07/2021 01:10,London - UK,"E-transmission of results: Buhari’s aide defends rejection, NBA, others say resolution illegal, selfish… https://t.co/zJ524IvUGf"
241,19/07/2021 01:08,Zimbabwe,"Floods in #Nigeria
#ClimateChangeisreal https://t.co/ySh0Knyl2a"
242,19/07/2021 01:04,London - UK,"COVID-19 uptick in Lagos, as new cases climb in Nigeria https://t.co/tWMKjRp2Qz  #Nigeria #NigeriaNews https://t.co/kHOKgAhQ52"
243,19/07/2021 01:03,Babylon by bus,These white women have no clue how men in #Africa are be it they're #Hausa from #Nigeria or #Zulu or #Afrikaaner fr… https://t.co/hYLPDjU6wU
244,19/07/2021 01:00,Africa,Nigerian Journalists Slam Govt Over Proposed 'Anti-Media' Laws https://t.co/rikIJO4GQK #Nigeria https://t.co/0MXTXHHdG9
245,19/07/2021 00:59,,@MadukaOgwueleka I hope #Nigeria government will have no other choice than to inject him. I don't trust #Nigeria go… https://t.co/bJS1l5xFnO
246,19/07/2021 00:57,,"Even if you block me a million times , if we are mentubi, we are mentubi 😂.      #jesus #sallah #Nigeria #olamide https://t.co/KSdp8VH0yU"
247,19/07/2021 00:56,London - UK,What Bishop Hassan  Kukah told U.S. House Committee on religious freedom in Nigeria https://t.co/lPrO2s6aSY… https://t.co/jGvMEtCpDM
248,19/07/2021 00:51,London - UK,Angry Edo community burns five suspected kidnappers arrested by vigilantes https://t.co/7rDjmt2x6S  #Nigeria… https://t.co/Ecolu7oSeM
249,19/07/2021 00:47,London - UK,10 ways to be your child’s best friend https://t.co/i2cnEpccO8  #Nigeria #NigeriaNews https://t.co/O3a3ZrhsSJ
250,19/07/2021 00:45,"RICHMOND, NORFOLK VA","New Tumblr post: ""#justice #nigeria #debt #isupk (at Badagry Slave..."" https://t.co/ozmiiHlL9s justice, nigeria, debt, isupk"
251,19/07/2021 00:40,India,"Rohingya Muslim woman and Nigerian Christian girl, who are survivors of religious repression, tell the Washington c… https://t.co/jb04piknd9"
252,19/07/2021 00:40,Sri Lanka,"Rohingya Muslim woman and Nigerian Christian girl, who are survivors of religious repression, tell the Washington c… https://t.co/jYYTnVzWNw"
253,19/07/2021 00:40,Jakarta,"Rohingya Muslim woman and Nigerian Christian girl, who are survivors of religious repression, tell the Washington c… https://t.co/Ee9oh0TO7l"
254,19/07/2021 00:40,,"Rohingya Muslim woman and Nigerian Christian girl, who are survivors of religious repression, tell the Washington c… https://t.co/fk6PMW4t9E"
255,19/07/2021 00:35,"Space City, Texas","@Tonto_Diikeh All that beer! I hope they had designated driver. 
#Food, #Dining, #Nigeria, #Africa"
256,19/07/2021 00:33,London - UK,FG tasked on changes in global ecosystem https://t.co/7Fyjxl7QX1  #Nigeria #NigeriaNews https://t.co/F055bA3k22
257,19/07/2021 00:32,,"@ReySantoscrypto Nigeria, Lagos State to be precise. I would pick you up and enjoy showing you around as well. Then… https://t.co/bHqeSyb0iC"
258,19/07/2021 00:29,London - UK,"ECOWAS,  FIRS chart new course on revenue mobilisation https://t.co/81tHtZzuHW  #Nigeria #NigeriaNews https://t.co/UAIvlCZuNZ"
259,19/07/2021 00:28,San Francisco,"US women earn first exhibition win, routing #Nigeria 93-62 https://t.co/uIjhV7wfW5"
260,19/07/2021 00:28,"Seattle, WA","#Climatechange threatens our survival, smallholder #women #farmers in Niger warn: https://t.co/nF81pxHzqY #nigeria… https://t.co/VZA6b0jrDQ"
261,19/07/2021 00:24,London - UK,Firm rewards customers in promo https://t.co/mSsk14GTf6  #Nigeria #NigeriaNews https://t.co/HiuyW5lUA4
262,19/07/2021 00:16,London - UK,"‘FG should reinstate Alata Oilfield to Bayelsa Oil Company, JV partners’ https://t.co/OGTL4tgSNL  #Nigeria… https://t.co/mPZvMCVXBl"
263,19/07/2021 00:15,London - UK,"River basin writes Sanwo-Olu, Abiodun, prepares for Oyan Dam’s water release https://t.co/wlEsjo3gcd  #Nigeria… https://t.co/8vekSiDg2t"
264,19/07/2021 00:09,United States,#NowPlaying Davido - Fall #nigeria | @davido https://t.co/ClJrxtO4bf
265,19/07/2021 00:05,Somewhere lost in thought ,"#SouthAfrica #DAX #DearGod #YouTuber #YouTube #Zambia #Zedtwitter #SA #Nigeria 
Link:
https://t.co/N7UKnN4AgR https://t.co/6unAjvo5v1"
266,19/07/2021 00:01,USA,"Team #USA blows out #Nigeria, with Nneka Ogwumike's status still unclear - Jul 18 @ 7:59 PM ET https://t.co/fz9RhWny4I"
267,19/07/2021 00:01,"Paris, France","Jérôme Pasquier has been #France 's ambassador to #Nigeria since 2018, and he recently led a trade delegation to Cr… https://t.co/DQhAEIhb9G"
268,19/07/2021 00:00,Africa,Why Nigeria's Weak Health System Affects Women and Girls the Most https://t.co/4VbaJ5za5D #Nigeria https://t.co/8w25sua9zQ
269,19/07/2021 00:00,"Washington, D.C.",Tomorrow at  9:00 am EST .@wbg_gov  and @opengovpart   present a discussion around some of the findings of the glob… https://t.co/lKJf0soK76
270,18/07/2021 23:59,Leicester + Lagos + Kigali,Google Trends #Nigeria https://t.co/Z77fw1MeiB
271,18/07/2021 23:45,London - UK,Command goes after Zamfara gunmen as bandits kill 13 policemen https://t.co/Tqb2YcJfuH  #Nigeria #NigeriaNews https://t.co/1wV5QRaSrM
272,18/07/2021 23:44,Delta,@HananyaNaftali The Israeli government should do what they can to get these innocent Israeli men out of the… https://t.co/ZvEKVzrK1H
273,18/07/2021 23:40,USA,"US women earn first exhibition win, routing #Nigeria 93-62 - Jul 18 @ 7:38 PM ET https://t.co/ZC1GJhR88n"
274,18/07/2021 23:30,Nigeria,The online poetry event is aimed at promoting positive and purposeful friendship(s) based upon the values of love a… https://t.co/ofPpSWRJP4
275,18/07/2021 23:27,London - UK,"FG, Ogun to remove illegal structures along railway corridors https://t.co/vJgAj1jEPU  #Nigeria #NigeriaNews https://t.co/6r5b51s6so"
276,18/07/2021 23:23,Nigeria,"Talking about the future of uncontrolled population, right to choose and the importance of choosing smaller familie… https://t.co/qb4QC6U0xV"
277,18/07/2021 23:21,"Murrieta, CA via Wis. and S.F.","Final, @usabasketball 93, @DtigressNG 62: A'ja Wilson's 16 points led 5 Americans in double figures. Wilson also ha… https://t.co/FgZnhw7GWk"
278,18/07/2021 23:16,London - UK,"Bandits’ attacks not targeted at Christians alone, says CAC president https://t.co/75pZqegHdh  #Nigeria #NigeriaNews https://t.co/hj7eiMRwnn"
279,18/07/2021 23:09,Africa,"Wishing @mreazi aka Uncle Njobvu the happiest 30th birthday today (July 19). 🥳🎊

His Banku music, a fusion of Ghana… https://t.co/v6ZPcqD4e7"
280,18/07/2021 23:00,Africa,Nigeria's Lagos State On Covid-19 Third Wave Red Alert https://t.co/ghgIpOyf7t #Nigeria https://t.co/qpg9nLEjtc
281,18/07/2021 23:00,"Rivers, Nigeria","#Now Playing - BBC World Service - Afghanistan: Peace talks resume with Taliban
Listen at https://t.co/QSZ3Zbyk0P… https://t.co/3DE32feSH5"
282,18/07/2021 22:59,London - UK,Friendly: Osimhen scores four goals in 37 minutes as Napoli thrash Anaunia 12-0 https://t.co/hoOONlpMGh  #Nigeria… https://t.co/XWpWkiayKc
283,18/07/2021 22:58,Global,"Read @adinnu_chiamaka’s piece on #Covid19 in #nigeria only in our #Resilience edition on @issuu 

Click on the link… https://t.co/TbfT7ab8Q9"
284,18/07/2021 22:58,"Chattanooga, TN",Shoutout to my Nigerian fintech friends! You all are becoming my favorite group to follow on Twitter. Lots of fresh… https://t.co/6OtergPN5u
285,18/07/2021 22:58,,Yessssss! 👍🏾👍🏾 I’ve been saying it since she first went to #Nigeria! https://t.co/LzQWI270PH
286,18/07/2021 22:58,"Lagos, Nigeria","Just published: front page of Daily Independent Newspapers for tomorrow, 19 July 2021. #nigeria #economy… https://t.co/LimgIFuu8k"
287,18/07/2021 22:54,Bight of Biafra,@SaharaReporters Self determination is not a crime. I no marry again no be crime O #Nigeria colonial slave people make una hear.
288,18/07/2021 22:51,,"I didn't able to read this, but l can surely say it will be congratulatory message for mama 🇪🇹, because… https://t.co/lxIrtwB6GW"
289,18/07/2021 22:51,"Schofield Barracks, HI","The last raiding that took place in Osogbo which led to arrest of many yahoo boys was perpetrated by ""Adogan"" he ra… https://t.co/mneNOpOzXk"
290,18/07/2021 22:48,"Calabar, Nigeria","Maybe or not; In the today’s #Nigeria, if someone violates his #bail condition, which is an offence in an ongoing t… https://t.co/gdzlxFkRiJ"
291,18/07/2021 22:44,"Los Angeles, California",Making good Investments - https://t.co/8HAsptXl8b #italy #belgium #netherlands #nextmodelscouttoronto #africa… https://t.co/MpV1dG9p1B
292,18/07/2021 22:41,London - UK,"Sujimoto boss, Ogundele bags Vanguard Young Entrepreneur of the Year https://t.co/EZFic4C73n  #Nigeria #NigeriaNews https://t.co/TnEDmWej2D"
293,18/07/2021 22:37,Nigeria,"To volunteer, Reach out to us on +234 907 237 8433 or admin@headfortfoundation.com
#headfortfoundation  #freedom… https://t.co/YeUnLJiKQ7"
294,18/07/2021 22:33,"São Paulo, Brasil",@NigeriaNewsdesk @todayng @FRSCNigeria is responsible for the majority of the death through accidents on #Nigeria… https://t.co/5JqScLmjfq
295,18/07/2021 22:29,,@SaharaReporters That's stupid passport from #Nigeria
296,18/07/2021 22:29,"Paris, France",#Nigeria's oil investment drop: Total capital inflow received in the second quarter of last year stood at $6.55m co… https://t.co/qT1aj9JTr9
297,18/07/2021 22:27,"Paris, France",Women account for about 40% of all informal recycling workers and people who extract value from electronic waste in… https://t.co/252ELYJUk4
298,18/07/2021 22:25,Abuja ,"Hearing the name of my country on every lips around the world makes me proud. A proud Nigerian 
#Naija #Nigeria #worldwide #weglobal"
299,18/07/2021 22:25,,"@MobilePunch Very soon you'll come to me for loan.. 
It's unbelievable, a whole #Nigeria"
300,18/07/2021 22:22,,"#Nigeria Aligns With Eu, Un To Curb Terrorists Conscription Of Children #Political https://t.co/6isydMA2cq https://t.co/sSNvRXQur9"
301,18/07/2021 22:21,"Murrieta, CA via Wis. and S.F.","#USABWNT shooting 59.5% (22 of 37) and has made 5 of 8 3-pointers. #Nigeria shooting 29.7% (11 of 37), including 4… https://t.co/HwZkkAm6PN"
302,18/07/2021 22:20,"Lagos, Nigeria","@WWE @WWEUniverse @TrueKofi Am behind You Kofi
#Nigeria all the way🇳🇬"
303,18/07/2021 22:19,London - UK,"Replicate APC victories in LG poll, Sanwo-Olu tells candidates https://t.co/3jEt0kdj23  #Nigeria #NigeriaNews https://t.co/9S9fsvObfu"
304,18/07/2021 22:12,"Los Angeles, CA","Electoral Act: Trouble Looms In Nigeria As PDP Vows To Challenge Lawmakers Decision In...
https://t.co/AQq10hbggW… https://t.co/yuCTcG3lLS"
305,18/07/2021 22:11,,"if you want a beautiful, sexy ,pretty cowgirl , look no where,  please come to this two country  #GHANA &amp; #Nigeria West Africa"
306,18/07/2021 22:06,"Los Angeles, CA","Fantastic!!!!
Bauchi to be declared an oil-producing state too
https://t.co/VDBw3LfEXw

#Pastor
#Nigeria
#Buhari"
307,18/07/2021 22:06,,#Nigeria is AT THE BRINK of Dissolution... Join the NINAS Movement for an ORDERLY PROCESS where ethnic nationalitie… https://t.co/iEr2WQ711h
308,18/07/2021 22:05,,"Day 21: Is Twitter back in Nigeria?;

No
#Nigeria https://t.co/UiECmpPIKO"
309,18/07/2021 22:03,"Region 7, Eritrea ","#Afroptimistic Sunday: #Nigeria edition

With 72 connected networks and 150,000 peak traffic Mbps, #Nigeria is far… https://t.co/j9NYB37IUo"
310,18/07/2021 22:00,,"#Nigeria has few women in politics: here's why, and what to do about it https://t.co/5eeitSpTAe There are few women… https://t.co/IBWu6BwX9t"
311,18/07/2021 21:58,The Church of Christ,@HananyaNaftali Please @HananyaNaftali help us present the Biafran cause to @IsraeliPM @PresidentRuvi @KnessetIL.… https://t.co/qH2492eUdK
312,18/07/2021 21:58,Cloud Engineer,#payments #nigeria #nigerianeconomy #cryptocurrency #bitcoin How to Pay Online with Bitcoin In 2021 https://t.co/rXMj3qytLS
313,18/07/2021 21:55,Savannah State University ✈️,Ohh yeah shoutout to Ezinne Kalu of the Nigerian Women’s National team for being a SSU alumni. Got to love it 🙌🏾🙌🏾 #USABWNT #Nigeria #SSU
314,18/07/2021 21:55,"Murrieta, CA via Wis. and S.F.","#USABWNT also with a 14-4 rebounding advantage, while shooting 50% (10 of 20). #Nigeria shooting 35.3% (6 of 17). https://t.co/tgoxXC6a98"
315,18/07/2021 21:54,"Minneapolis, Minnesota",End of 1 @usabasketball 29 #Nigeria 15
316,18/07/2021 21:54,Crypto World. Follow me 🙃👇,@DocumentingBTC Great I ❤️ #Nigeria is a beautiful country with an amazing people #btcv #btcvmillionaires #… https://t.co/p2i4zL6emZ
317,18/07/2021 21:51,,@DeepBlueCrypto @DocumentingBTC Sad to see how a capitalism based upbringing is posing threat to poor countries like #Nigeria
318,18/07/2021 21:49,London - UK,"NiMet predicts 3 days of thunderstorms, cloudiness https://t.co/4WGF0kGkTx  #Nigeria #NigeriaNews https://t.co/VqxL6TKXGU"
319,18/07/2021 21:45,Your device,"Nigerians ignorant about the new Covid-19 variant because of Twitter ban - Aproko Doctor. 
#KeepitOn #Nigeria… https://t.co/OsiQm25gVr"
320,18/07/2021 21:44,"Murrieta, CA via Wis. and S.F.",#USABWNT up 15-4 over #Nigeria w/4:56 remaining in the 1Q. Have made 7 of 12 from the floor including hitting only… https://t.co/Z6wz6ZgRzs
321,18/07/2021 21:41,"Paris, France","#Nigeria’s construction companies think the Chinese are favoured over them, and transportation minister… https://t.co/DECd5MN0gS"
322,18/07/2021 21:40,"Murrieta, CA via Wis. and S.F.","#USABWNT getting the ball inside more early on. Americans lead #Nigeria 8-4, with all 8 points from the paint. 4 ea… https://t.co/DqPRVYug94"
323,18/07/2021 21:39,USA,"Easy to start, no capital required, no salaries for anyone, no tax, no wetin you carry. Oh #Nigeria. The land bleed… https://t.co/EwXZTfMov8"
324,18/07/2021 21:38,USA,There's no millionaire in #Nigeria that made clean money. They robbed the govt and people directly or indirectly. T… https://t.co/93EniMHIjb
325,18/07/2021 21:37,London - UK,"E-results transmission: No plan to rig 2023 poll, says Buhari’s aide https://t.co/s9sCm4XWQW  #Nigeria #NigeriaNews https://t.co/mxyLLmFLfL"
326,18/07/2021 21:36,London - UK,Past govts abandoned 116 water projects – Buhari’s Minister https://t.co/zfFQNCzbmi  #Nigeria #NigeriaNews https://t.co/EGDxBXZJL7
327,18/07/2021 21:33,London - UK,"Bandits attack police formation, kill 13 officers in Zamfara https://t.co/fZH63UUOWc  #Nigeria #NigeriaNews https://t.co/K9JJN69xc5"
328,18/07/2021 21:32,,"Nigeria&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
Pain and suffering.😩.
That should be the new motto.
Dl
#Nigeria"
329,18/07/2021 21:32,DotLand,"@DeleFarotimi Are you aware that India 🇮🇳 Pakistan 🇵🇰 and Bangladesh 🇧🇩 were in the same position?
What happened wi… https://t.co/FnbIV4bZE5"
330,18/07/2021 21:29,London - UK,"Chief of Air Staff pledges support for National Research, Development foundation https://t.co/3IDEx88XSu  #Nigeria… https://t.co/iNsZRaWbFC"
331,18/07/2021 21:28,Earth,New @NGSuper_Falcons defender @ashplumptre on Instagram: “Somebody is happy to be representing #Nigeria in Austria.… https://t.co/HXIbvvLa8c
332,18/07/2021 21:27,,"Omah Lay - Godly
https://t.co/CG3njHpgmc
 #2020 #Nigéria #Afrobeat #Musique #Vidéo #afro #africa #afrique #video… https://t.co/lAPndgAtmz"
333,18/07/2021 21:25,nihil,Thank you!!!!!🥺❤️ I LOVE YOU GUYS SO MUCHHHH🥰  #USA #UK #Italy #Germany #RussianFederation #Turkey #Belgium #Mexico… https://t.co/LQSVbR48bj
334,18/07/2021 21:24,Africa,Nigeria to Lose Vegetation By 2039 Unless... - Climate Specialists @vanguardngrnews: https://t.co/1qvkgSKhn9… https://t.co/UNdhKhu7eT
335,18/07/2021 21:23,London - UK,Do not allow Buhari to censor media – Labour union tells Nigerians https://t.co/jAGbeFeyxw  #Nigeria #NigeriaNews https://t.co/u1QmkOjtwl
336,18/07/2021 21:21,USA,"Nobody resigns in #Nigeria, even in Africa. Abacha laid the foundation of resigning when he died on duty by committ… https://t.co/TJpnDsnW6d"
337,18/07/2021 21:21,London - UK,"3,462 Nigerian Christians killed by herdsmen, Jihadists  in 200 days https://t.co/8IoL9h8BbO  #Nigeria #NigeriaNews https://t.co/IZhh8NrNe9"
338,18/07/2021 21:19,,It is shameful journalist in #Nigeria can't differentiate between Extraordinary rendition and re arrest… https://t.co/4J59ri2zGu
339,18/07/2021 21:19,London - UK,Atlanta United sack Heinze as coach after poor start https://t.co/Ou4sijzQdl  #Nigeria #NigeriaNews https://t.co/lDZiHLK2jo
340,18/07/2021 21:16,,"One Killed, 7 Others Abducted As Bandits Attack #Kaduna Community #Nigeria #Security https://t.co/ZFhoOxSjLY https://t.co/XHdVIIIGr8"
341,18/07/2021 21:13,London - UK,"Code of Conduct chairman, Umar, sues Senate, AGF, assaulted victim, demand halt of investigations… https://t.co/GaXviq22Dp"
342,18/07/2021 21:12,,"UPU delegation visits Uduaghan, makes case for Urhobo governorship ambition
https://t.co/rAdrj34Lct
#news #Nigeria… https://t.co/PLDT4FGrzC"
343,18/07/2021 21:11,,"No plane crashed in Kaduna, as NAF Jet sustains operations
https://t.co/7YJN0zib8b
#news #Nigeria #Kaduna"
344,18/07/2021 21:10,"Ebonyi, Nigeria",@_IgbohoSunday It's time to give up because nothing is working #Nigeria
345,18/07/2021 21:07,Nigeria,"Garba Shehu blasts Kukah, calls him promoter of falsehood #Nigeria, #News https://t.co/9YeZFwaaBx"
346,18/07/2021 21:06,Africa,"#Nigeria: Gunmen Kidnap 60 in Raids on Northwestern Nigerian Villages.

#AfricaFirst #NewsCentralTV

https://t.co/6ZLagYOFaK"
347,18/07/2021 21:06,USA,"Journalist: Why is the Presidency silent on the murder of her Gen?
Presidency: Any govt official that died in this… https://t.co/zDhevLIYrQ"
348,18/07/2021 21:04,Africa,"#Nigeria: Nigeria Police Probe Attempt to Sell 9 month-old Baby for ₦400,000.

#AfricaFirst #NewsCentralTV

https://t.co/oIi5AsZN3c"
349,18/07/2021 21:02,"Paris, France","#nigeria : #NnamdiKanu has established himself as an ""enemy of the state"" by endorsing the use of violence in his c… https://t.co/BPpDinS81R"
350,18/07/2021 21:00,"Rivers, Nigeria","#Now Playing - ADURE 2K AD
Listen at https://t.co/QSZ3Zbyk0P
#Music #Culture #Radio #Nigeria #World"
351,18/07/2021 21:00,Africa,Are Loans The Answer for Nigeria's Goals? https://t.co/Ut2QLaGbaP #Nigeria https://t.co/uxAS3PoX8Y
352,18/07/2021 21:00,United States,"#BREAKING The Nigerian military, while patrolling the Damasak area in Borno State, we're blown up in IED attack by… https://t.co/vAMg6mkpzt"
353,18/07/2021 20:56,,"Eid-el-Kabir: Sokoto Gov’t Donates N21.75m To Orphans
#THT #TheHeritageTimes #news #Nigeria @AWTambuwal 
 https://t.co/bVddiI2p4x"
354,18/07/2021 20:56,Tagus Street Lodge Lane L8 0TP,"World in One City starts tomorrow  at @TiberFootball 
#L8 #COMMUNITY #grassroots
#Jamaica #Congo #Poland #Sudan… https://t.co/I8qEWob8Ou"
355,18/07/2021 20:52,USA,It's fake news - Fake Minister of the Fake Govt of #Nigeria. https://t.co/qS9VUXNf7I
356,18/07/2021 20:51,CAPE COAST,"Nigerian Media Personality Toke Makinwa, ""insists""  James Gardiner of Ghana  must marry her after he allegedly saw… https://t.co/UMTWcjk8sg"
357,18/07/2021 20:50,,"LACRI ADVOCATES FOR NON CUSTODIAL SENTENCES.
The judicial system in many countries take a sledgehammer to crack an… https://t.co/lvjofNesHs"
358,18/07/2021 20:50,USA,"We haven't received our bribe, once we do you shall hear announcementof renewalimmediately. We be #Nigeria https://t.co/zzR1N0FeyC"
359,18/07/2021 20:49,"Lagos, Nigeria","@bafemSOLAR Charge Controller: MPPT

•30A, 12V/24V: auto recognition 
Max PV Input Voltage: 50V
NGN64,0000

•40A, 1… https://t.co/VIR1chKR6r"
360,18/07/2021 20:49,London - UK,"Gauff tests positive for Covid, to miss Olympics https://t.co/TP8kXfLtSc  #Nigeria #NigeriaNews https://t.co/E3Iikhyo09"
361,18/07/2021 20:49,"Calabar, Nigeria","Maybe or not, They granted @MaziNnamdiKanu bail in 2015, so to be killed by the #military, that’s why they’re empha… https://t.co/vU1YZl8WxS"
362,18/07/2021 20:48,USA,"When a governor thinks with his anus, he says ridiculous things. Instead of going after the cause, which is the gov… https://t.co/84XhUFf0M6"
363,18/07/2021 20:47,"Akobo Road, Ibadan Nigeria","Charge Controller: MPPT

•30A, 12V/24V: auto recognition 
Max PV Input Voltage: 50V
NGN64,0000

•40A, 12V/24V/48V:… https://t.co/A2N06sDnrZ"
364,18/07/2021 20:47,Al Hilal - C Ring Road,#Nigeria puts six states on ‘red alert’ over virus fears  https://t.co/N9qFPJudrZ
365,18/07/2021 20:44,"Anambra, Nigeria","You don't have to be perfect to be amazing.

Image by @pscott_greg
RR Pictures 

Artist @hugobosstwistt… https://t.co/c5iEmaKh8o"
366,18/07/2021 20:43,,Executive citizens of #Nigeria. The only Nigerian citizen who can give order to #southeast and #Southwest and no ot… https://t.co/WKZfZGT8mp
367,18/07/2021 20:43,London - UK,Congress: Aspirants for youth leader position must be 18 to 35 -APC https://t.co/xTlT7qfoga  #Nigeria #NigeriaNews https://t.co/yyEeHMRmlA
368,18/07/2021 20:43,"Dallas, TX",#Mentors help you get ahead faster and go further. Sharing with you my #StrategySunday #blogpost for… https://t.co/mu1VTSoJjm
369,18/07/2021 20:41,Nigeria,"""Nigeria AI &amp; IoT Challenge""
For graduating university students &amp; startups in the area of AI &amp; IoT. Registration cl… https://t.co/a8DxxxlZ1g"
370,18/07/2021 20:40,GH,What #obicubana is doing in #Nigeria has never been done in the world before.
371,18/07/2021 20:35,Author? You can opt-out with the keyword “pause”,"@MeduaIV Hi, you can read this thread from @Chxta here: https://t.co/okHyGTiOIv  #Nigeria"
372,18/07/2021 20:33,London - UK,We can now breathe! Ogun community jubilates as Chinese recycling company relocates after PUNCH report… https://t.co/3FCGIiD5a8
373,18/07/2021 20:31,London - UK,"Research, technology, innovation necessary for local drug production – NIPRD Boss, Adigwe https://t.co/QjOIikPIXp… https://t.co/Mk8rqu3CTz"
